year	lyear	pc8	lpc8	entry	exit	lcount	count	oto	otm	mto	mtm	unchanged
2014	2013	20141215	20141215	0	0	1	1	0	0	0	0	1
2008	2007	20141215	24141215	0	0	1	1	1	0	0	0	0
2009	2008	20141223	20141223	0	0	1	1	0	0	0	0	1
2010	2009	20141223	20141223	0	0	1	1	0	0	0	0	1
2011	2010	20141223	20141223	0	0	1	1	0	0	0	0	1
2012	2011	20141223	20141223	0	0	1	1	0	0	0	0	1
2013	2012	20141223	20141223	0	0	1	1	0	0	0	0	1
2014	2013	20141223	20141223	0	0	1	1	0	0	0	0	1
2008	2007	20141223	24141223	0	0	1	1	1	0	0	0	0
2009	2008	20141225	20141225	0	0	1	1	0	0	0	0	1
2010	2009	20141225	20141225	0	0	1	1	0	0	0	0	1
2011	2010	20141225	20141225	0	0	1	1	0	0	0	0	1
2012	2011	20141225	20141225	0	0	1	1	0	0	0	0	1
2013	2012	20141225	20141225	0	0	1	1	0	0	0	0	1
2014	2013	20141225	20141225	0	0	1	1	0	0	0	0	1
2008	2007	20141225	24141225	0	0	1	1	1	0	0	0	0
2009	2008	20141243	20141243	0	0	1	1	0	0	0	0	1
2010	2009	20141243	20141243	0	0	1	1	0	0	0	0	1
2011	2010	20141243	20141243	0	0	1	1	0	0	0	0	1
2012	2011	20141243	20141243	0	0	1	1	0	0	0	0	1
2013	2012	20141243	20141243	0	0	1	1	0	0	0	0	1
2014	2013	20141243	20141243	0	0	1	1	0	0	0	0	1
2008	2007	20141243	24141243	0	0	1	1	1	0	0	0	0
2009	2008	20141245	20141245	0	0	1	1	0	0	0	0	1
2010	2009	20141245	20141245	0	0	1	1	0	0	0	0	1
2011	2010	20141245	20141245	0	0	1	1	0	0	0	0	1
2012	2011	20141245	20141245	0	0	1	1	0	0	0	0	1
2013	2012	20141245	20141245	0	0	1	1	0	0	0	0	1
2014	2013	20141245	20141245	0	0	1	1	0	0	0	0	1
2008	2007	20141245	24141245	0	0	1	1	1	0	0	0	0
2009	2008	20141247	20141247	0	0	1	1	0	0	0	0	1
2010	2009	20141247	20141247	0	0	1	1	0	0	0	0	1
2011	2010	20141247	20141247	0	0	1	1	0	0	0	0	1
2012	2011	20141247	20141247	0	0	1	1	0	0	0	0	1
2013	2012	20141247	20141247	0	0	1	1	0	0	0	0	1
2014	2013	20141247	20141247	0	0	1	1	0	0	0	0	1
2008	2007	20141247	24141247	0	0	1	1	1	0	0	0	0
2009	2008	20141250	20141250	0	0	1	1	0	0	0	0	1
2010	2009	20141250	20141250	0	0	1	1	0	0	0	0	1
2011	2010	20141250	20141250	0	0	1	1	0	0	0	0	1
2012	2011	20141250	20141250	0	0	1	1	0	0	0	0	1
2013	2012	20141250	20141250	0	0	1	1	0	0	0	0	1
2014	2013	20141250	20141250	0	0	1	1	0	0	0	0	1
2008	2007	20141250	24141250	0	0	1	1	1	0	0	0	0
2009	2008	20141260	20141260	0	0	1	1	0	0	0	0	1
2010	2009	20141260	20141260	0	0	1	1	0	0	0	0	1
2011	2010	20141260	20141260	0	0	1	1	0	0	0	0	1
2012	2011	20141260	20141260	0	0	1	1	0	0	0	0	1
2013	2012	20141260	20141260	0	0	1	1	0	0	0	0	1
2014	2013	20141260	20141260	0	0	1	1	0	0	0	0	1
2008	2007	20141260	24141260	0	0	1	1	1	0	0	0	0
2009	2008	20141270	20141270	0	0	1	1	0	0	0	0	1
2010	2009	20141270	20141270	0	0	1	1	0	0	0	0	1
2011	2010	20141270	20141270	0	0	1	1	0	0	0	0	1
2012	2011	20141270	20141270	0	0	1	1	0	0	0	0	1
2013	2012	20141270	20141270	0	0	1	1	0	0	0	0	1
2014	2013	20141270	20141270	0	0	1	1	0	0	0	0	1
2008	2007	20141270	24141270	0	0	1	1	1	0	0	0	0
2009	2008	20141290	20141290	0	0	1	1	0	0	0	0	1
2010	2009	20141290	20141290	0	0	1	1	0	0	0	0	1
2011	2010	20141290	20141290	0	0	1	1	0	0	0	0	1
2012	2011	20141290	20141290	0	0	1	1	0	0	0	0	1
2013	2012	20141290	20141290	0	0	1	1	0	0	0	0	1
2014	2013	20141290	20141290	0	0	1	1	0	0	0	0	1
2008	2007	20141290	24141280	0	0	2	1	0	0	1	0	0
2008	2007	20141290	24141290	0	0	2	1	0	0	1	0	0
2009	2008	20141313	20141313	0	0	1	1	0	0	0	0	1
2010	2009	20141313	20141313	0	0	1	1	0	0	0	0	1
2011	2010	20141313	20141313	0	0	1	1	0	0	0	0	1
2012	2011	20141313	20141313	0	0	1	1	0	0	0	0	1
2013	2012	20141313	20141313	0	0	1	1	0	0	0	0	1
2014	2013	20141313	20141313	0	0	1	1	0	0	0	0	1
2008	2007	20141313	24141313	0	0	1	1	1	0	0	0	0
2009	2008	20141315	20141315	0	0	1	1	0	0	0	0	1
2010	2009	20141315	20141315	0	0	1	1	0	0	0	0	1
2011	2010	20141315	20141315	0	0	1	1	0	0	0	0	1
2012	2011	20141315	20141315	0	0	1	1	0	0	0	0	1
2013	2012	20141315	20141315	0	0	1	1	0	0	0	0	1
2014	2013	20141315	20141315	0	0	1	1	0	0	0	0	1
2008	2007	20141315	24141315	0	0	1	1	1	0	0	0	0
2009	2008	20141323	20141323	0	0	1	1	0	0	0	0	1
2010	2009	20141323	20141323	0	0	1	1	0	0	0	0	1
2011	2010	20141323	20141323	0	0	1	1	0	0	0	0	1
2012	2011	20141323	20141323	0	0	1	1	0	0	0	0	1
2013	2012	20141323	20141323	0	0	1	1	0	0	0	0	1
2014	2013	20141323	20141323	0	0	1	1	0	0	0	0	1
2008	2007	20141323	24141323	0	0	1	1	1	0	0	0	0
2009	2008	20141325	20141325	0	0	1	1	0	0	0	0	1
2010	2009	20141325	20141325	0	0	1	1	0	0	0	0	1
2011	2010	20141325	20141325	0	0	1	1	0	0	0	0	1
2012	2011	20141325	20141325	0	0	1	1	0	0	0	0	1
2013	2012	20141325	20141325	0	0	1	1	0	0	0	0	1
2014	2013	20141325	20141325	0	0	1	1	0	0	0	0	1
2008	2007	20141325	24141325	0	0	1	1	1	0	0	0	0
2009	2008	20141353	20141353	0	0	1	1	0	0	0	0	1
2010	2009	20141353	20141353	0	0	1	1	0	0	0	0	1
2011	2010	20141353	20141353	0	0	1	1	0	0	0	0	1
2012	2011	20141353	20141353	0	0	1	1	0	0	0	0	1
2013	2012	20141353	20141353	0	0	1	1	0	0	0	0	1
2014	2013	20141353	20141353	0	0	1	1	0	0	0	0	1
2008	2007	20141353	24141353	0	0	1	1	1	0	0	0	0
2009	2008	20141357	20141357	0	0	1	1	0	0	0	0	1
2010	2009	20141357	20141357	0	0	1	1	0	0	0	0	1
2011	2010	20141357	20141357	0	0	1	1	0	0	0	0	1
2012	2011	20141357	20141357	0	0	1	1	0	0	0	0	1
2013	2012	20141357	20141357	0	0	1	1	0	0	0	0	1
2014	2013	20141357	20141357	0	0	1	1	0	0	0	0	1
2008	2007	20141357	24141357	0	0	1	1	1	0	0	0	0
2009	2008	20141371	20141371	0	0	1	1	0	0	0	0	1
2010	2009	20141371	20141371	0	0	1	1	0	0	0	0	1
2011	2010	20141371	20141371	0	0	1	1	0	0	0	0	1
2012	2011	20141371	20141371	0	0	1	1	0	0	0	0	1
2013	2012	20141371	20141371	0	0	1	1	0	0	0	0	1
2014	2013	20141371	20141371	0	0	1	1	0	0	0	0	1
2008	2007	20141371	24141371	0	0	1	1	1	0	0	0	0
2009	2008	20141374	20141374	0	0	1	1	0	0	0	0	1
2010	2009	20141374	20141374	0	0	1	1	0	0	0	0	1
2011	2010	20141374	20141374	0	0	1	1	0	0	0	0	1
2012	2011	20141374	20141374	0	0	1	1	0	0	0	0	1
2013	2012	20141374	20141374	0	0	1	1	0	0	0	0	1
2014	2013	20141374	20141374	0	0	1	1	0	0	0	0	1
2008	2007	20141374	24141373	0	0	2	1	0	0	1	0	0
2008	2007	20141374	24141375	0	0	2	1	0	0	1	0	0
2009	2008	20141379	20141379	0	0	1	1	0	0	0	0	1
2010	2009	20141379	20141379	0	0	1	1	0	0	0	0	1
2011	2010	20141379	20141379	0	0	1	1	0	0	0	0	1
2012	2011	20141379	20141379	0	0	1	1	0	0	0	0	1
2013	2012	20141379	20141379	0	0	1	1	0	0	0	0	1
2014	2013	20141379	20141379	0	0	1	1	0	0	0	0	1
2008	2007	20141379	24141379	0	0	1	1	1	0	0	0	0
2009	2008	20141450	20141450	0	0	1	1	0	0	0	0	1
2010	2009	20141450	20141450	0	0	1	1	0	0	0	0	1
2011	2010	20141450	20141450	0	0	1	1	0	0	0	0	1
2012	2011	20141450	20141450	0	0	1	1	0	0	0	0	1
2013	2012	20141450	20141450	0	0	1	1	0	0	0	0	1
2014	2013	20141450	20141450	0	0	1	1	0	0	0	0	1
2008	2007	20141450	24141450	0	0	1	1	1	0	0	0	0
2009	2008	20141470	20141470	0	0	1	1	0	0	0	0	1
2010	2009	20141470	20141470	0	0	1	1	0	0	0	0	1
2011	2010	20141470	20141470	0	0	1	1	0	0	0	0	1
2012	2011	20141470	20141470	0	0	1	1	0	0	0	0	1
2013	2012	20141470	20141470	0	0	1	1	0	0	0	0	1
2014	2013	20141470	20141470	0	0	1	1	0	0	0	0	1
2008	2007	20141470	24141470	0	0	1	1	1	0	0	0	0
2009	2008	20141490	20141490	0	0	1	1	0	0	0	0	1
2010	2009	20141490	20141490	0	0	1	1	0	0	0	0	1
2011	2010	20141490	20141490	0	0	1	1	0	0	0	0	1
2012	2011	20141490	20141490	0	0	1	1	0	0	0	0	1
2013	2012	20141490	20141490	0	0	1	1	0	0	0	0	1
2014	2013	20141490	20141490	0	0	1	1	0	0	0	0	1
2008	2007	20141490	24141490	0	0	1	1	1	0	0	0	0
2009	2008	20141910	20141910	0	0	1	1	0	0	0	0	1
2010	2009	20141910	20141910	0	0	1	1	0	0	0	0	1
2011	2010	20141910	20141910	0	0	1	1	0	0	0	0	1
2012	2011	20141910	20141910	0	0	1	1	0	0	0	0	1
2013	2012	20141910	20141910	0	0	1	1	0	0	0	0	1
2014	2013	20141910	20141910	0	0	1	1	0	0	0	0	1
2008	2007	20141910	24141510	0	0	1	1	1	0	0	0	0
2009	2008	20141930	20141930	0	0	1	1	0	0	0	0	1
2010	2009	20141930	20141930	0	0	1	1	0	0	0	0	1
2011	2010	20141930	20141930	0	0	1	1	0	0	0	0	1
2012	2011	20141930	20141930	0	0	1	1	0	0	0	0	1
2013	2012	20141930	20141930	0	0	1	1	0	0	0	0	1
2014	2013	20141930	20141930	0	0	1	1	0	0	0	0	1
2008	2007	20141930	24141530	0	0	1	1	1	0	0	0	0
2009	2008	20141950	20141950	0	0	1	1	0	0	0	0	1
2010	2009	20141950	20141950	0	0	1	1	0	0	0	0	1
2011	2010	20141950	20141950	0	0	1	1	0	0	0	0	1
2012	2011	20141950	20141950	0	0	1	1	0	0	0	0	1
2013	2012	20141950	20141950	0	0	1	1	0	0	0	0	1
2014	2013	20141950	20141950	0	0	1	1	0	0	0	0	1
2008	2007	20141950	24141553	0	0	2	1	0	0	1	0	0
2008	2007	20141950	24141559	0	0	2	1	0	0	1	0	0
2009	2008	20141970	20141970	0	0	1	1	0	0	0	0	1
2010	2009	20141970	20141970	0	0	1	1	0	0	0	0	1
2011	2010	20141970	20141970	0	0	1	1	0	0	0	0	1
2012	2011	20141970	20141970	0	0	1	1	0	0	0	0	1
2013	2012	20141970	20141970	0	0	1	1	0	0	0	0	1
2014	2013	20141970	20141970	0	0	1	1	0	0	0	0	1
2008	2007	20141970	24141573	0	0	3	1	0	0	1	0	0
2008	2007	20141970	24141575	0	0	3	1	0	0	1	0	0
2008	2007	20141970	24141579	0	0	3	1	0	0	1	0	0
2009	2008	20142100	20142100	0	0	1	1	0	0	0	0	1
2010	2009	20142100	20142100	0	0	1	1	0	0	0	0	1
2011	2010	20142100	20142100	0	0	1	1	0	0	0	0	1
2012	2011	20142100	20142100	0	0	1	1	0	0	0	0	1
2013	2012	20142100	20142100	0	0	1	1	0	0	0	0	1
2014	2013	20142100	20142100	0	0	1	1	0	0	0	0	1
2008	2007	20142100	24142100	0	0	1	1	1	0	0	0	0
2009	2008	20142210	20142210	0	0	1	1	0	0	0	0	1
2010	2009	20142210	20142210	0	0	1	1	0	0	0	0	1
2011	2010	20142210	20142210	0	0	1	1	0	0	0	0	1
2012	2011	20142210	20142210	0	0	1	1	0	0	0	0	1
2013	2012	20142210	20142210	0	0	1	1	0	0	0	0	1
2014	2013	20142210	20142210	0	0	1	1	0	0	0	0	1
2008	2007	20142210	24142210	0	0	1	1	1	0	0	0	0
2009	2008	20142220	20142220	0	0	1	1	0	0	0	0	1
2010	2009	20142220	20142220	0	0	1	1	0	0	0	0	1
2011	2010	20142220	20142220	0	0	1	1	0	0	0	0	1
2012	2011	20142220	20142220	0	0	1	1	0	0	0	0	1
2013	2012	20142220	20142220	0	0	1	1	0	0	0	0	1
2014	2013	20142220	20142220	0	0	1	1	0	0	0	0	1
2008	2007	20142220	24142220	0	0	1	1	1	0	0	0	0
2009	2008	20142230	20142230	0	0	1	1	0	0	0	0	1
2010	2009	20142230	20142230	0	0	1	1	0	0	0	0	1
2011	2010	20142230	20142230	0	0	1	1	0	0	0	0	1
2012	2011	20142230	20142230	0	0	1	1	0	0	0	0	1
2013	2012	20142230	20142230	0	0	1	1	0	0	0	0	1
2014	2013	20142230	20142230	0	0	1	1	0	0	0	0	1
2008	2007	20142230	24142230	0	0	1	1	1	0	0	0	0
2009	2008	20142240	20142240	0	0	1	1	0	0	0	0	1
2010	2009	20142240	20142240	0	0	1	1	0	0	0	0	1
2011	2010	20142240	20142240	0	0	1	1	0	0	0	0	1
2012	2011	20142240	20142240	0	0	1	1	0	0	0	0	1
2013	2012	20142240	20142240	0	0	1	1	0	0	0	0	1
2014	2013	20142240	20142240	0	0	1	1	0	0	0	0	1
2008	2007	20142240	24142240	0	0	1	1	1	0	0	0	0
2009	2008	20142263	20142263	0	0	1	1	0	0	0	0	1
2010	2009	20142263	20142263	0	0	1	1	0	0	0	0	1
2011	2010	20142263	20142263	0	0	1	1	0	0	0	0	1
2012	2011	20142263	20142263	0	0	1	1	0	0	0	0	1
2013	2012	20142263	20142263	0	0	1	1	0	0	0	0	1
2014	2013	20142263	20142263	0	0	1	1	0	0	0	0	1
2008	2007	20142263	24142263	0	0	1	1	1	0	0	0	0
2009	2008	20142265	20142265	0	0	1	1	0	0	0	0	1
2010	2009	20142265	20142265	0	0	1	1	0	0	0	0	1
2011	2010	20142265	20142265	0	0	1	1	0	0	0	0	1
2012	2011	20142265	20142265	0	0	1	1	0	0	0	0	1
2013	2012	20142265	20142265	0	0	1	1	0	0	0	0	1
2014	2013	20142265	20142265	0	0	1	1	0	0	0	0	1
2008	2007	20142265	24142265	0	0	1	1	1	0	0	0	0
2009	2008	20142270	20142270	0	0	1	1	0	0	0	0	1
2010	2009	20142270	20142270	0	0	1	1	0	0	0	0	1
2011	2010	20142270	20142270	0	0	1	1	0	0	0	0	1
2012	2011	20142270	20142270	0	0	1	1	0	0	0	0	1
2013	2012	20142270	20142270	0	0	1	1	0	0	0	0	1
2014	2013	20142270	20142270	0	0	1	1	0	0	0	0	1
2008	2007	20142270	24142273	0	0	2	1	0	0	1	0	0
2008	2007	20142270	24142275	0	0	2	1	0	0	1	0	0
2009	2008	20142310	20142310	0	0	1	1	0	0	0	0	1
2010	2009	20142310	20142310	0	0	1	1	0	0	0	0	1
2011	2010	20142310	20142310	0	0	1	1	0	0	0	0	1
2012	2011	20142310	20142310	0	0	1	1	0	0	0	0	1
2013	2012	20142310	20142310	0	0	1	1	0	0	0	0	1
2014	2013	20142310	20142310	0	0	1	1	0	0	0	0	1
2008	2007	20142310	24142310	0	0	1	1	1	0	0	0	0
2009	2008	20142320	20142320	0	0	1	1	0	0	0	0	1
2010	2009	20142320	20142320	0	0	1	1	0	0	0	0	1
2011	2010	20142320	20142320	0	0	1	1	0	0	0	0	1
2012	2011	20142320	20142320	0	0	1	1	0	0	0	0	1
2013	2012	20142320	20142320	0	0	1	1	0	0	0	0	1
2014	2013	20142320	20142320	0	0	1	1	0	0	0	0	1
2008	2007	20142320	24142320	0	0	1	1	1	0	0	0	0
2009	2008	20142333	20142333	0	0	1	1	0	0	0	0	1
2010	2009	20142333	20142333	0	0	1	1	0	0	0	0	1
2011	2010	20142333	20142333	0	0	1	1	0	0	0	0	1
2012	2011	20142333	20142333	0	0	1	1	0	0	0	0	1
2013	2012	20142333	20142333	0	0	1	1	0	0	0	0	1
2014	2013	20142333	20142333	0	0	1	1	0	0	0	0	1
2008	2007	20142333	24142333	0	0	1	1	1	0	0	0	0
2009	2008	20142339	20142339	0	0	1	1	0	0	0	0	1
2010	2009	20142339	20142339	0	0	1	1	0	0	0	0	1
2011	2010	20142339	20142339	0	0	1	1	0	0	0	0	1
2012	2011	20142339	20142339	0	0	1	1	0	0	0	0	1
2013	2012	20142339	20142339	0	0	1	1	0	0	0	0	1
2014	2013	20142339	20142339	0	0	1	1	0	0	0	0	1
2008	2007	20142339	24142339	0	0	1	1	1	0	0	0	0
2009	2008	20142350	20142350	0	0	1	1	0	0	0	0	1
2010	2009	20142350	20142350	0	0	1	1	0	0	0	0	1
2011	2010	20142350	20142350	0	0	1	1	0	0	0	0	1
2012	2011	20142350	20142350	0	0	1	1	0	0	0	0	1
2013	2012	20142350	20142350	0	0	1	1	0	0	0	0	1
2014	2013	20142350	20142350	0	0	1	1	0	0	0	0	1
2008	2007	20142350	24142350	0	0	1	1	1	0	0	0	0
2009	2008	20142360	20142360	0	0	1	1	0	0	0	0	1
2010	2009	20142360	20142360	0	0	1	1	0	0	0	0	1
2011	2010	20142360	20142360	0	0	1	1	0	0	0	0	1
2012	2011	20142360	20142360	0	0	1	1	0	0	0	0	1
2013	2012	20142360	20142360	0	0	1	1	0	0	0	0	1
2014	2013	20142360	20142360	0	0	1	1	0	0	0	0	1
2008	2007	20142360	24511070	0	0	1	1	1	0	0	0	0
2009	2008	20142373	20142373	0	0	1	1	0	0	0	0	1
2010	2009	20142373	20142373	0	0	1	1	0	0	0	0	1
2011	2010	20142373	20142373	0	0	1	1	0	0	0	0	1
2012	2011	20142373	20142373	0	0	1	1	0	0	0	0	1
2013	2012	20142373	20142373	0	0	1	1	0	0	0	0	1
2014	2013	20142373	20142373	0	0	1	1	0	0	0	0	1
2008	2007	20142373	24142373	0	0	1	1	1	0	0	0	0
2009	2008	20142375	20142375	0	0	1	1	0	0	0	0	1
2010	2009	20142375	20142375	0	0	1	1	0	0	0	0	1
2011	2010	20142375	20142375	0	0	1	1	0	0	0	0	1
2012	2011	20142375	20142375	0	0	1	1	0	0	0	0	1
2013	2012	20142375	20142375	0	0	1	1	0	0	0	0	1
2014	2013	20142375	20142375	0	0	1	1	0	0	0	0	1
2008	2007	20142375	24142375	0	0	1	1	1	0	0	0	0
2009	2008	20142410	20142410	0	0	1	1	0	0	0	0	1
2010	2009	20142410	20142410	0	0	1	1	0	0	0	0	1
2011	2010	20142410	20142410	0	0	1	1	0	0	0	0	1
2012	2011	20142410	20142410	0	0	1	1	0	0	0	0	1
2013	2012	20142410	20142410	0	0	1	1	0	0	0	0	1
2014	2013	20142410	20142410	0	0	1	1	0	0	0	0	1
2008	2007	20142410	24142415	0	0	3	1	0	0	1	0	0
2008	2007	20142410	24142417	0	0	3	1	0	0	1	0	0
2008	2007	20142410	24142419	0	0	3	1	0	0	1	0	0
2009	2008	20142433	20142433	0	0	1	1	0	0	0	0	1
2010	2009	20142433	20142433	0	0	1	1	0	0	0	0	1
2011	2010	20142433	20142433	0	0	1	1	0	0	0	0	1
2012	2011	20142433	20142433	0	0	1	1	0	0	0	0	1
2013	2012	20142433	20142433	0	0	1	1	0	0	0	0	1
2014	2013	20142433	20142433	0	0	1	1	0	0	0	0	1
2008	2007	20142433	24142433	0	0	1	1	1	0	0	0	0
2009	2008	20142439	20142439	0	0	1	1	0	0	0	0	1
2010	2009	20142439	20142439	0	0	1	1	0	0	0	0	1
2011	2010	20142439	20142439	0	0	1	1	0	0	0	0	1
2012	2011	20142439	20142439	0	0	1	1	0	0	0	0	1
2013	2012	20142439	20142439	0	0	1	1	0	0	0	0	1
2014	2013	20142439	20142439	0	0	1	1	0	0	0	0	1
2008	2007	20142439	24142439	0	0	1	1	1	0	0	0	0
2009	2008	20142450	20142450	0	0	1	1	0	0	0	0	1
2010	2009	20142450	20142450	0	0	1	1	0	0	0	0	1
2011	2010	20142450	20142450	0	0	1	1	0	0	0	0	1
2012	2011	20142450	20142450	0	0	1	1	0	0	0	0	1
2013	2012	20142450	20142450	0	0	1	1	0	0	0	0	1
2014	2013	20142450	20142450	0	0	1	1	0	0	0	0	1
2008	2007	20142450	24142453	0	0	3	1	0	0	1	0	0
2008	2007	20142450	24142455	0	0	3	1	0	0	1	0	0
2008	2007	20142450	24142459	0	0	3	1	0	0	1	0	0
2009	2008	20143120	20143120	0	0	1	1	0	0	0	0	1
2010	2009	20143120	20143120	0	0	1	1	0	0	0	0	1
2011	2010	20143120	20143120	0	0	1	1	0	0	0	0	1
2012	2011	20143120	20143120	0	0	1	1	0	0	0	0	1
2013	2012	20143120	20143120	0	0	1	1	0	0	0	0	1
2014	2013	20143120	20143120	0	0	1	1	0	0	0	0	1
2008	2007	20143120	24143120	0	0	1	1	1	0	0	0	0
2009	2008	20143130	20143130	0	0	1	1	0	0	0	0	1
2010	2009	20143130	20143130	0	0	1	1	0	0	0	0	1
2011	2010	20143130	20143130	0	0	1	1	0	0	0	0	1
2012	2011	20143130	20143130	0	0	1	1	0	0	0	0	1
2013	2012	20143130	20143130	0	0	1	1	0	0	0	0	1
2014	2013	20143130	20143130	0	0	1	1	0	0	0	0	1
2008	2007	20143130	24143130	0	0	1	1	1	0	0	0	0
2009	2008	20143150	20143150	0	0	1	1	0	0	0	0	1
2010	2009	20143150	20143150	0	0	1	1	0	0	0	0	1
2011	2010	20143150	20143150	0	0	1	1	0	0	0	0	1
2012	2011	20143150	20143150	0	0	1	1	0	0	0	0	1
2013	2012	20143150	20143150	0	0	1	1	0	0	0	0	1
2014	2013	20143150	20143150	0	0	1	1	0	0	0	0	1
2008	2007	20143150	24143150	0	0	1	1	1	0	0	0	0
2009	2008	20143195	20143195	0	0	1	1	0	0	0	0	1
2010	2009	20143195	20143195	0	0	1	1	0	0	0	0	1
2011	2010	20143195	20143195	0	0	1	1	0	0	0	0	1
2012	2011	20143195	20143195	0	0	1	1	0	0	0	0	1
2013	2012	20143195	20143195	0	0	1	1	0	0	0	0	1
2014	2013	20143195	20143195	0	0	1	1	0	0	0	0	1
2008	2007	20143195	24143195	0	0	1	1	1	0	0	0	0
2009	2008	20143197	20143197	0	0	1	1	0	0	0	0	1
2010	2009	20143197	20143197	0	0	1	1	0	0	0	0	1
2011	2010	20143197	20143197	0	0	1	1	0	0	0	0	1
2012	2011	20143197	20143197	0	0	1	1	0	0	0	0	1
2013	2012	20143197	20143197	0	0	1	1	0	0	0	0	1
2014	2013	20143197	20143197	0	0	1	1	0	0	0	0	1
2008	2007	20143197	24143197	0	0	1	1	1	0	0	0	0
2009	2008	20143215	20143215	0	0	1	1	0	0	0	0	1
2010	2009	20143215	20143215	0	0	1	1	0	0	0	0	1
2011	2010	20143215	20143215	0	0	1	1	0	0	0	0	1
2012	2011	20143215	20143215	0	0	1	1	0	0	0	0	1
2013	2012	20143215	20143215	0	0	1	1	0	0	0	0	1
2014	2013	20143215	20143215	0	0	1	1	0	0	0	0	1
2008	2007	20143215	24143215	0	0	1	1	1	0	0	0	0
2009	2008	20143219	20143219	0	0	1	1	0	0	0	0	1
2010	2009	20143219	20143219	0	0	1	1	0	0	0	0	1
2011	2010	20143219	20143219	0	0	1	1	0	0	0	0	1
2012	2011	20143219	20143219	0	0	1	1	0	0	0	0	1
2013	2012	20143219	20143219	0	0	1	1	0	0	0	0	1
2014	2013	20143219	20143219	0	0	1	1	0	0	0	0	1
2008	2007	20143219	24143217	0	0	2	1	0	0	1	0	0
2008	2007	20143219	24143219	0	0	2	1	0	0	1	0	0
2009	2008	20143220	20143220	0	0	1	1	0	0	0	0	1
2010	2009	20143220	20143220	0	0	1	1	0	0	0	0	1
2011	2010	20143220	20143220	0	0	1	1	0	0	0	0	1
2012	2011	20143220	20143220	0	0	1	1	0	0	0	0	1
2013	2012	20143220	20143220	0	0	1	1	0	0	0	0	1
2014	2013	20143220	20143220	0	0	1	1	0	0	0	0	1
2008	2007	20143220	24143220	0	0	1	1	1	0	0	0	0
2008	2007	20143230	24143235	0	0	2	1	0	0	1	0	0
2008	2007	20143230	24143237	0	0	2	1	0	0	1	0	0
2009	2008	20143235	20143230	0	0	2	1	0	0	1	0	0
2010	2009	20143235	20143235	0	0	1	1	0	0	0	0	1
2011	2010	20143235	20143235	0	0	1	1	0	0	0	0	1
2012	2011	20143235	20143235	0	0	1	1	0	0	0	0	1
2013	2012	20143235	20143235	0	0	1	1	0	0	0	0	1
2014	2013	20143235	20143235	0	0	1	1	0	0	0	0	1
2009	2008	20143235	20143240	0	0	2	1	0	0	1	0	0
2008	2007	20143240	24143243	0	0	3	1	0	0	1	0	0
2008	2007	20143240	24143245	0	0	3	1	0	0	1	0	0
2008	2007	20143240	24143247	0	0	3	1	0	0	1	0	0
2009	2008	20143250	20143250	0	0	1	1	0	0	0	0	1
2010	2009	20143250	20143250	0	0	1	1	0	0	0	0	1
2011	2010	20143250	20143250	0	0	1	1	0	0	0	0	1
2012	2011	20143250	20143250	0	0	1	1	0	0	0	0	1
2013	2012	20143250	20143250	0	0	1	1	0	0	0	0	1
2014	2013	20143250	20143250	0	0	1	1	0	0	0	0	1
2008	2007	20143250	24143253	0	0	2	1	0	0	1	0	0
2008	2007	20143250	24143255	0	0	2	1	0	0	1	0	0
2009	2008	20143271	20143271	0	0	1	1	0	0	0	0	1
2010	2009	20143271	20143271	0	0	1	1	0	0	0	0	1
2011	2010	20143271	20143271	0	0	1	1	0	0	0	0	1
2012	2011	20143271	20143271	0	0	1	1	0	0	0	0	1
2013	2012	20143271	20143271	0	0	1	1	0	0	0	0	1
2014	2013	20143271	20143271	0	0	1	1	0	0	0	0	1
2008	2007	20143271	24143271	0	0	1	1	1	0	0	0	0
2009	2008	20143277	20143277	0	0	1	1	0	0	0	0	1
2010	2009	20143277	20143277	0	0	1	1	0	0	0	0	1
2011	2010	20143277	20143277	0	0	1	1	0	0	0	0	1
2012	2011	20143277	20143277	0	0	1	1	0	0	0	0	1
2013	2012	20143277	20143277	0	0	1	1	0	0	0	0	1
2014	2013	20143277	20143277	0	0	1	1	0	0	0	0	1
2008	2007	20143277	24143277	0	0	1	1	1	0	0	0	0
2009	2008	20143278	20143278	0	0	1	1	0	0	0	0	1
2010	2009	20143278	20143278	0	0	1	1	0	0	0	0	1
2011	2010	20143278	20143278	0	0	1	1	0	0	0	0	1
2012	2011	20143278	20143278	0	0	1	1	0	0	0	0	1
2013	2012	20143278	20143278	0	0	1	1	0	0	0	0	1
2014	2013	20143278	20143278	0	0	1	1	0	0	0	0	1
2008	2007	20143278	24143278	0	0	1	1	1	0	0	0	0
2009	2008	20143280	20143280	0	0	1	1	0	0	0	0	1
2010	2009	20143280	20143280	0	0	1	1	0	0	0	0	1
2011	2010	20143280	20143280	0	0	1	1	0	0	0	0	1
2012	2011	20143280	20143280	0	0	1	1	0	0	0	0	1
2013	2012	20143280	20143280	0	0	1	1	0	0	0	0	1
2014	2013	20143280	20143280	0	0	1	1	0	0	0	0	1
2008	2007	20143280	24143280	0	0	1	1	1	0	0	0	0
2009	2008	20143310	20143310	0	0	1	1	0	0	0	0	1
2010	2009	20143310	20143310	0	0	1	1	0	0	0	0	1
2011	2010	20143310	20143310	0	0	1	1	0	0	0	0	1
2012	2011	20143310	20143310	0	0	1	1	0	0	0	0	1
