"Order","Level","Code","Parent","Code","Parent","Description","Self-explanatory texts","Supplementary unit"
"487418","4","170250000080","170200000080","1702 50 00","1702","Chemically pure fructose","Chemically pure fructose in solid form","-"
"487419","4","170260000080","170200000080","1702 60","1702","Other fructose and fructose syrup, containing in the dry state more than 50 % by weight of fructose, excluding invert sugar","Fructose in solid form and fructose syrup, not containing added flavouring or colouring matter and containing in the dry state > 50% by weight of fructose (excl. chemically pure fructose and invert sugar)",
"487420","5","170260100080","170260000080","1702 60 10","1702 60","Isoglucose","Isoglucose in solid form, containing in the dry state > 50% by weight of fructose (excl. chemically pure fructose and invert sugar)","-"
"487421","5","170260800080","170260000080","1702 60 80","1702 60","Inulin syrup","Inulin syrup obtained directly by hydrolysis of inulin or oligofructoses, containing in the dry state > 50% by weight of fructose in free form or as sucrose","-"
"487422","5","170260950080","170260000080","1702 60 95","1702 60","Other","Fructose in solid form and fructose syrup not containing added flavouring or colouring matter and containing in the dry state > 50% by weight of fructose (excl. isoglucose, inulin syrup, chemically pure fructose and invert sugar)","-"
"487423","4","170290000080","170200000080","1702 90","1702","Other, including invert sugar and other sugar and sugar syrup blends containing in the dry state 50 % by weight of fructose","Sugars in solid form, incl. invert sugar and chemically pure maltose, and sugar and sugar syrup blends containing in the dry state 50% by weight of fructose, not flavoured or coloured, artifical honey, whether or not mixed with natural honey and caramel (excl. cane or beet sugar, chemically pure sucrose, lactose, maple sugar, glucose, fructose, and syrups thereof)",
"487424","5","170290100080","170290000080","1702 90 10","1702 90","Chemically pure maltose","Chemically pure maltose, in solid form","-"
"487425","5","170290300080","170290000080","1702 90 30","1702 90","Isoglucose","Isoglucose in solid form, containing in the dry state 50% by weight of fructose, obtained from glucose polymers","-"
"487426","5","170290500080","170290000080","1702 90 50","1702 90","Maltodextrine and maltodextrine syrup","Maltodextrine in solid form and maltodextrine syrup (excl. flavoured or coloured)","-"
"487427","5","170290600080","170290000080","1702 90 60","1702 90","Artificial honey, whether or not mixed with natural honey","Artificial honey, whether or not mixed with natural honey","-"
"487428","5","170290710010","170290000080",,"1702 90","Caramel",,
"487429","6","170290710080","170290710010","1702 90 71",,"Containing 50 % or more by weight of sucrose in the dry matter","Sugar and molasses, caramelized, containing in the dry state >= 50% by weight of sucrose","-"
"487430","6","170290750010","170290710010",,,"Other",,
"487431","7","170290750080","170290750010","1702 90 75",,"In the form of powder, whether or not agglomerated","Sugar and molasses, caramelized, containing in the dry state < 50% by weight of sucrose, in powder form, whether or not agglomerated","-"
"487432","7","170290790080","170290750010","1702 90 79",,"Other","Sugar and molasses, caramelized, containing in the dry state < 50% by weight of sucrose (excl. sugar and molasses in powder form, whether or not agglomerated)","-"
"487433","5","170290800080","170290000080","1702 90 80","1702 90","Inulin syrup","Inulin syrup, obtained directly by hydrolysis of inulin or oligofructoses, containing in the dry state >= 10% but <= 50% by weight of fructose in free form or as sucrose","-"
"487434","5","170290990080","170290000080","1702 90 99","1702 90","Other","Sugars in solid form, incl. invert sugar, and sugar and sugar syrup blends containing in the dry state 50% by weight of fructose, not containing added flavouring or colouring matter (excl. cane or beet sugar, chemically pure sucrose and maltose, lactose, maple sugar, glucose, fructose, maltodextrine, and syrups thereof, isoglucose, inulin syrup, artificial honey and caramel)","-"
"487435","3","170300000080","170020000090","1703","17","Molasses resulting from the extraction or refining of sugar","Molasses resulting from the extraction or refining of sugar",
"487436","4","170310000080","170300000080","1703 10 00","1703","Cane molasses","Cane molasses resulting from the extraction or refining of sugar","-"
"487437","4","170390000080","170300000080","1703 90 00","1703","Other","Beet molasses resulting from the extraction or refining of sugar","-"
"487438","3","170400000080","170020000090","1704","17","Sugar confectionery (including white chocolate), not containing cocoa","Sugar confectionery not containing cocoa, incl. white chocolate",
"487439","4","170410000080","170400000080","1704 10","1704","Chewing gum, whether or not sugar-coated","Chewing gum, whether or not sugar coated",
"487440","5","170410110010","170410000080",,"1704 10","Containing less than 60 % by weight of sucrose (including invert sugar expressed as sucrose)",,
"487441","6","170410110080","170410110010","1704 10 11",,"Gum in strips","Chewing gum, whether or not sugar coated, in strips, containing < 60% sucrose, incl. invert sugar expressed as sucrose","-"
"487442","6","170410190080","170410110010","1704 10 19",,"Other","Chewing gum, whether or not sugar coated, containing < 60% sucrose, incl. invert sugar expressed as sucrose (excl. in strips)","-"
"487443","5","170410910010","170410000080",,"1704 10","Containing 60 % or more by weight of sucrose (including invert sugar expressed as sucrose)",,
"487444","6","170410910080","170410910010","1704 10 91",,"Gum in strips","Chewing gum, whether or not sugar coated, in strips, containing >= 60% sucrose, incl. invert sugar expressed as sucrose","-"
"487445","6","170410990080","170410910010","1704 10 99",,"Other","Chewing gum, whether or not sugar coated, containing >= 60% sucrose, incl. invert sugar expressed as sucrose (excl. in strips)","-"
"487446","4","170490000080","170400000080","1704 90","1704","Other","Sugar confectionery not containing cocoa, incl. white chocolate (excl. chewing gum)",
"487447","5","170490100080","170490000080","1704 90 10","1704 90","Liquorice extract containing more than 10 % by weight of sucrose but not containing other added substances","Liquorice extract containing > 10% sucrose, without other added substances","-"
"487448","5","170490300080","170490000080","1704 90 30","1704 90","White chocolate","White chocolate","-"
"487449","5","170490510010","170490000080",,"1704 90","Other",,
"487450","6","170490510080","170490510010","1704 90 51",,"Pastes, including marzipan, in immediate packings of a net content of 1 kg or more","Pastes, incl. marzipan, in immediate packings of >= 1 kg","-"
"487451","6","170490550080","170490510010","1704 90 55",,"Throat pastilles and cough drops","Throat pastilles and cough drops","-"
"487452","6","170490610080","170490510010","1704 90 61",,"Sugar coated (panned) goods","Sugar coated ""panned"" goods, not containing cocoa","-"
"487453","6","170490650010","170490510010",,,"Other",,
"487454","7","170490650080","170490650010","1704 90 65",,"Gum confectionery and jelly confectionery, including fruit pastes in the form of sugar confectionery","Gum and jelly confectionery, incl. fruit pastes in the form of sugar confectionery","-"
"487455","7","170490710080","170490650010","1704 90 71",,"Boiled sweets, whether or not filled","Boiled sweets, whether or not filled","-"
"487456","7","170490750080","170490650010","1704 90 75",,"Toffees, caramels and similar sweets","Toffees, caramels and similar sweets","-"
"487457","7","170490810010","170490650010",,,"Other",,
"487458","8","170490810080","170490810010","1704 90 81",,"Compressed tablets","Compressed tablets of sugar confectionery, whether or not manufactured with binding agents, not containing cocoa (excl. chewing gum, white chocolate, throat pastilles and cough drops, gum confectionery and jelly confectionery incl. fruit pastes in the form of sugar confectionery, boiled sweets, whether or not filled, pastes, incl. marzipan, in immediate packings of a net content of >= 1 kg)","-"
"487459","8","170490990080","170490810010","1704 90 99",,"Other","Pastes, marzipan, nougat and other prepared sugar confectionery, not containing cocoa (excl. chewing gum, white chocolate, throat pastilles and cough drops, gum and jelly confectionery incl. fruit pastes in the form of sugar confectionery, boiled sweets, toffees, caramels and similar sweets, compressed tablets, and pastes incl. marzipan in immediate packings of >= 1 kg)","-"
"487460","2","180020000090","160010000090","18","IV","CHAPTER 18 - COCOA AND COCOA PREPARATIONS","COCOA AND COCOA PREPARATIONS",
"487461","3","180100000080","180020000090","1801 00 00","18","Cocoa beans, whole or broken, raw or roasted","Cocoa beans, whole or broken, raw or roasted","-"
"487462","3","180200000080","180020000090","1802 00 00","18","Cocoa shells, husks, skins and other cocoa waste","Cocoa shells, husks, skins and other cocoa waste","-"
"487463","3","180300000080","180020000090","1803","18","Cocoa paste, whether or not defatted","Cocoa paste, whether or not defatted",
"487464","4","180310000080","180300000080","1803 10 00","1803","Not defatted","Cocoa paste (excl. defatted)","-"
"487465","4","180320000080","180300000080","1803 20 00","1803","Wholly or partly defatted","Cocoa paste, wholly or partly defatted","-"
"487466","3","180400000080","180020000090","1804 00 00","18","Cocoa butter, fat and oil","Cocoa butter, fat and oil","-"
"487467","3","180500000080","180020000090","1805 00 00","18","Cocoa powder, not containing added sugar or other sweetening matter","Cocoa powder, not containing added sugar or other sweetening matter","-"
