cn2003	pc2003	many_one	one_many	many_many	simple	pc8plus	synthetic	notpc
"02073311"	"15121217"	1	0	0	0	"15121217"	0	0
"02073319"	"15121217"	1	0	0	0	"15121217"	0	0
"02073351"	"15121217"	1	0	0	0	"15121217"	0	0
"02073359"	"15121217"	1	0	0	0	"15121217"	0	0
"02073390"	"15121217"	1	0	0	0	"15121217"	0	0
"02073410"	"15121130"	1	0	0	0	"15121130"	0	0
"02073490"	"15121130"	1	0	0	0	"15121130"	0	0
"02073511"	"15121157"	1	0	0	0	"15121157"	0	0
"02073515"	"15121157"	1	0	0	0	"15121157"	0	0
"02073521"	"15121157"	1	0	0	0	"15121157"	0	0
"02073523"	"15121157"	1	0	0	0	"15121157"	0	0
"02073525"	"15121157"	1	0	0	0	"15121157"	0	0
"02073531"	"15121157"	1	0	0	0	"15121157"	0	0
"02073541"	"15121157"	1	0	0	0	"15121157"	0	0
"02073551"	"15121157"	1	0	0	0	"15121157"	0	0
"02073553"	"15121157"	1	0	0	0	"15121157"	0	0
"02073561"	"15121157"	1	0	0	0	"15121157"	0	0
"02073563"	"15121157"	1	0	0	0	"15121157"	0	0
"02073571"	"15121157"	1	0	0	0	"15121157"	0	0
"02073579"	"15121157"	1	0	0	0	"15121157"	0	0
"02073591"	"15121170"	1	0	0	0	"15121170"	0	0
"02073599"	"15121170"	1	0	0	0	"15121170"	0	0
"02073611"	"15121257"	1	0	0	0	"15121257"	0	0
"02073615"	"15121257"	1	0	0	0	"15121257"	0	0
"02073621"	"15121257"	1	0	0	0	"15121257"	0	0
"02073623"	"15121257"	1	0	0	0	"15121257"	0	0
"02073625"	"15121257"	1	0	0	0	"15121257"	0	0
"02073631"	"15121257"	1	0	0	0	"15121257"	0	0
"02073641"	"15121257"	1	0	0	0	"15121257"	0	0
"02073651"	"15121257"	1	0	0	0	"15121257"	0	0
"02073653"	"15121257"	1	0	0	0	"15121257"	0	0
"02073661"	"15121257"	1	0	0	0	"15121257"	0	0
"02073663"	"15121257"	1	0	0	0	"15121257"	0	0
"02073671"	"15121257"	1	0	0	0	"15121257"	0	0
"02073679"	"15121257"	1	0	0	0	"15121257"	0	0
"02073681"	"15121275"	1	0	0	0	"15121275"	0	0
"02073685"	"15121275"	1	0	0	0	"15121275"	0	0
"02073689"	"15121275"	1	0	0	0	"15121275"	0	0
"02073690"	"15121271"	1	0	0	0	"15121271"	0	0
"02081011"	"15121300"	1	0	0	0	"15121300"	0	0
"02081019"	"15121300"	1	0	0	0	"15121300"	0	0
"02081090"	"15121300"	1	0	0	0	"15121300"	0	0
"02083000"	"15121300"	1	0	0	0	"15121300"	0	0
"02084010"	"15121300"	1	0	0	0	"15121300"	0	0
"02084090"	"15121300"	1	0	0	0	"15121300"	0	0
"02085000"	"15121300"	1	0	0	0	"15121300"	0	0
"02089010"	"15121300"	1	0	0	0	"15121300"	0	0
"02089020"	"15121300"	1	0	0	0	"15121300"	0	0
"02089040"	"15121300"	1	0	0	0	"15121300"	0	0
"02089055"	"15121300"	1	0	0	0	"15121300"	0	0
"02089060"	"15121300"	1	0	0	0	"15121300"	0	0
"02089095"	"15121300"	1	0	0	0	"15121300"	0	0
"02090011"	"15113040"	1	0	0	0	"15113040"	0	0
"02090019"	"15113040"	1	0	0	0	"15113040"	0	0
"02090030"	"15113040"	1	0	0	0	"15113040"	0	0
"02090090"	"15121400"	1	0	0	0	"15121400"	0	0
"02101111"	"15131110"	1	0	0	0	"15131110"	0	0
"02101119"	"15131110"	1	0	0	0	"15131110"	0	0
"02101131"	"15131110"	1	0	0	0	"15131110"	0	0
"02101139"	"15131110"	1	0	0	0	"15131110"	0	0
"02101190"	"15131110"	1	0	0	0	"15131110"	0	0
"02101211"	"15131130"	1	0	0	0	"15131130"	0	0
"02101219"	"15131130"	1	0	0	0	"15131130"	0	0
"02101290"	"15131130"	1	0	0	0	"15131130"	0	0
"02101910"	"15131150"	1	0	0	0	"15131150"	0	0
"02101920"	"15131150"	1	0	0	0	"15131150"	0	0
"02101930"	"15131150"	1	0	0	0	"15131150"	0	0
"02101940"	"15131150"	1	0	0	0	"15131150"	0	0
"02101951"	"15131150"	1	0	0	0	"15131150"	0	0
"02101959"	"15131150"	1	0	0	0	"15131150"	0	0
"02101960"	"15131150"	1	0	0	0	"15131150"	0	0
"02101970"	"15131150"	1	0	0	0	"15131150"	0	0
"02101981"	"15131150"	1	0	0	0	"15131150"	0	0
"02101989"	"15131150"	1	0	0	0	"15131150"	0	0
"02101990"	"15131150"	1	0	0	0	"15131150"	0	0
"02102010"	"15131170"	1	0	0	0	"15131170"	0	0
"02102090"	"15131170"	1	0	0	0	"15131170"	0	0
"02109100"	"15131190"	1	0	0	0	"15131190"	0	0
"02109200"	"15131190"	1	0	0	0	"15131190"	0	0
"02109300"	"15131190"	1	0	0	0	"15131190"	0	0
"02109910"	"15131190"	1	0	0	0	"15131190"	0	0
"02109921"	"15131190"	1	0	0	0	"15131190"	0	0
"02109929"	"15131190"	1	0	0	0	"15131190"	0	0
"02109931"	"15131190"	1	0	0	0	"15131190"	0	0
"02109939"	"15131190"	1	0	0	0	"15131190"	0	0
"02109941"	"15131190"	1	0	0	0	"15131190"	0	0
"02109949"	"15131190"	1	0	0	0	"15131190"	0	0
"02109951"	"15131190"	1	0	0	0	"15131190"	0	0
"02109959"	"15131190"	1	0	0	0	"15131190"	0	0
"02109960"	"15131190"	1	0	0	0	"15131190"	0	0
"02109971"	"15131190"	1	0	0	0	"15131190"	0	0
"02109979"	"15131190"	1	0	0	0	"15131190"	0	0
"02109980"	"15131190"	1	0	0	0	"15131190"	0	0
"02109990"	"15131190"	1	0	0	0	"15131190"	0	0
"03027000"	"15201130"	0	0	0	1	"15201130"	0	0
"03031100"	"15201210"	1	0	0	0	"15201210"	0	0
"03031900"	"15201210"	1	0	0	0	"15201210"	0	0
"03032110"	"15201210"	1	0	0	0	"15201210"	0	0
"03032120"	"15201210"	1	0	0	0	"15201210"	0	0
"03032180"	"15201210"	1	0	0	0	"15201210"	0	0
"03032200"	"15201210"	1	0	0	0	"15201210"	0	0
"03032900"	"15201210"	1	0	0	0	"15201210"	0	0
"03033110"	"15201210"	1	0	0	0	"15201210"	0	0
"03033130"	"15201210"	1	0	0	0	"15201210"	0	0
"03033190"	"15201210"	1	0	0	0	"15201210"	0	0
"03033200"	"15201210"	1	0	0	0	"15201210"	0	0
"03033300"	"15201210"	1	0	0	0	"15201210"	0	0
"03033910"	"15201210"	1	0	0	0	"15201210"	0	0
"03033920"	"15201210"	1	0	0	0	"15201210"	0	0
"03033930"	"15201210"	1	0	0	0	"15201210"	0	0
"03033980"	"15201210"	1	0	0	0	"15201210"	0	0
"03034111"	"15201210"	1	0	0	0	"15201210"	0	0
"03034113"	"15201210"	1	0	0	0	"15201210"	0	0
"03034119"	"15201210"	1	0	0	0	"15201210"	0	0
"03034190"	"15201210"	1	0	0	0	"15201210"	0	0
"03034212"	"15201210"	1	0	0	0	"15201210"	0	0
"03034218"	"15201210"	1	0	0	0	"15201210"	0	0
"03034232"	"15201210"	1	0	0	0	"15201210"	0	0
"03034238"	"15201210"	1	0	0	0	"15201210"	0	0
"03034252"	"15201210"	1	0	0	0	"15201210"	0	0
"03034258"	"15201210"	1	0	0	0	"15201210"	0	0
"03034290"	"15201210"	1	0	0	0	"15201210"	0	0
"03034311"	"15201210"	1	0	0	0	"15201210"	0	0
"03034313"	"15201210"	1	0	0	0	"15201210"	0	0
"03034319"	"15201210"	1	0	0	0	"15201210"	0	0
"03034390"	"15201210"	1	0	0	0	"15201210"	0	0
"03034411"	"15201210"	1	0	0	0	"15201210"	0	0
"03034413"	"15201210"	1	0	0	0	"15201210"	0	0
"03034419"	"15201210"	1	0	0	0	"15201210"	0	0
"03034490"	"15201210"	1	0	0	0	"15201210"	0	0
"03034511"	"15201210"	1	0	0	0	"15201210"	0	0
"03034513"	"15201210"	1	0	0	0	"15201210"	0	0
"03034519"	"15201210"	1	0	0	0	"15201210"	0	0
"03034590"	"15201210"	1	0	0	0	"15201210"	0	0
"03034611"	"15201210"	1	0	0	0	"15201210"	0	0
"03034613"	"15201210"	1	0	0	0	"15201210"	0	0
"03034619"	"15201210"	1	0	0	0	"15201210"	0	0
"03034690"	"15201210"	1	0	0	0	"15201210"	0	0
"03034931"	"15201210"	1	0	0	0	"15201210"	0	0
"03034933"	"15201210"	1	0	0	0	"15201210"	0	0
"03034939"	"15201210"	1	0	0	0	"15201210"	0	0
"03034980"	"15201210"	1	0	0	0	"15201210"	0	0
"03035000"	"15201210"	1	0	0	0	"15201210"	0	0
"03036011"	"15201210"	1	0	0	0	"15201210"	0	0
"03036019"	"15201210"	1	0	0	0	"15201210"	0	0
"03036090"	"15201210"	1	0	0	0	"15201210"	0	0
"03037110"	"15201210"	1	0	0	0	"15201210"	0	0
"03037130"	"15201210"	1	0	0	0	"15201210"	0	0
"03037180"	"15201210"	1	0	0	0	"15201210"	0	0
"03037200"	"15201210"	1	0	0	0	"15201210"	0	0
"03037300"	"15201210"	1	0	0	0	"15201210"	0	0
"03037430"	"15201210"	1	0	0	0	"15201210"	0	0
"03037490"	"15201210"	1	0	0	0	"15201210"	0	0
"03037520"	"15201210"	1	0	0	0	"15201210"	0	0
"03037550"	"15201210"	1	0	0	0	"15201210"	0	0
"03037590"	"15201210"	1	0	0	0	"15201210"	0	0
"03037600"	"15201210"	1	0	0	0	"15201210"	0	0
"03037700"	"15201210"	1	0	0	0	"15201210"	0	0
"03037811"	"15201210"	1	0	0	0	"15201210"	0	0
"03037812"	"15201210"	1	0	0	0	"15201210"	0	0
"03037813"	"15201210"	1	0	0	0	"15201210"	0	0
"03037819"	"15201210"	1	0	0	0	"15201210"	0	0
"03037890"	"15201210"	1	0	0	0	"15201210"	0	0
"03037911"	"15201230"	1	0	0	0	"15201230"	0	0
"03037919"	"15201230"	1	0	0	0	"15201230"	0	0
"03037921"	"15201210"	1	0	0	0	"15201210"	0	0
"03037923"	"15201210"	1	0	0	0	"15201210"	0	0
"03037929"	"15201210"	1	0	0	0	"15201210"	0	0
"03037931"	"15201210"	1	0	0	0	"15201210"	0	0
"03037935"	"15201210"	1	0	0	0	"15201210"	0	0
"03037937"	"15201210"	1	0	0	0	"15201210"	0	0
"03037941"	"15201210"	1	0	0	0	"15201210"	0	0
"03037945"	"15201210"	1	0	0	0	"15201210"	0	0
"03037951"	"15201210"	1	0	0	0	"15201210"	0	0
"03037955"	"15201210"	1	0	0	0	"15201210"	0	0
"03037958"	"15201210"	1	0	0	0	"15201210"	0	0
"03037965"	"15201210"	1	0	0	0	"15201210"	0	0
"03037971"	"15201210"	1	0	0	0	"15201210"	0	0
"03037975"	"15201210"	1	0	0	0	"15201210"	0	0
"03037981"	"15201210"	1	0	0	0	"15201210"	0	0
"03037983"	"15201210"	1	0	0	0	"15201210"	0	0
"03037985"	"15201210"	1	0	0	0	"15201210"	0	0
"03037987"	"15201210"	1	0	0	0	"15201210"	0	0
"03037988"	"15201210"	1	0	0	0	"15201210"	0	0
"03037991"	"15201210"	1	0	0	0	"15201210"	0	0
"03037992"	"15201210"	1	0	0	0	"15201210"	0	0
"03037993"	"15201210"	1	0	0	0	"15201210"	0	0
"03037994"	"15201210"	1	0	0	0	"15201210"	0	0
"03037998"	"15201210"	1	0	0	0	"15201210"	0	0
"03038010"	"15201250"	1	0	0	0	"15201250"	0	0
"03038090"	"15201250"	1	0	0	0	"15201250"	0	0
"03041013"	"15201190"	1	0	0	0	"15201190"	0	0
"03041015"	"15201190"	1	0	0	0	"15201190"	0	0
"03041017"	"15201190"	1	0	0	0	"15201190"	0	0
"03041019"	"15201190"	1	0	0	0	"15201190"	0	0
"03041031"	"15201190"	1	0	0	0	"15201190"	0	0
"03041033"	"15201190"	1	0	0	0	"15201190"	0	0
"03041035"	"15201190"	1	0	0	0	"15201190"	0	0
"03041038"	"15201190"	1	0	0	0	"15201190"	0	0
"03041091"	"15201190"	1	0	0	0	"15201190"	0	0
"03041097"	"15201190"	1	0	0	0	"15201190"	0	0
"03041098"	"15201190"	1	0	0	0	"15201190"	0	0
"03042013"	"15201270"	1	0	0	0	"15201270"	0	0
"03042015"	"15201270"	1	0	0	0	"15201270"	0	0
"03042017"	"15201270"	1	0	0	0	"15201270"	0	0
"03042019"	"15201270"	1	0	0	0	"15201270"	0	0
"03042021"	"15201270"	1	0	0	0	"15201270"	0	0
"03042029"	"15201270"	1	0	0	0	"15201270"	0	0
"03042031"	"15201270"	1	0	0	0	"15201270"	0	0
"03042033"	"15201270"	1	0	0	0	"15201270"	0	0
"03042035"	"15201270"	1	0	0	0	"15201270"	0	0
"03042037"	"15201270"	1	0	0	0	"15201270"	0	0
"03042041"	"15201270"	1	0	0	0	"15201270"	0	0
"03042043"	"15201270"	1	0	0	0	"15201270"	0	0
"03042045"	"15201270"	1	0	0	0	"15201270"	0	0
"03042051"	"15201270"	1	0	0	0	"15201270"	0	0
"03042053"	"15201270"	1	0	0	0	"15201270"	0	0
"03042055"	"15201270"	1	0	0	0	"15201270"	0	0
"03042056"	"15201270"	1	0	0	0	"15201270"	0	0
"03042058"	"15201270"	1	0	0	0	"15201270"	0	0
"03042059"	"15201270"	1	0	0	0	"15201270"	0	0
"03042061"	"15201270"	1	0	0	0	"15201270"	0	0
"03042069"	"15201270"	1	0	0	0	"15201270"	0	0
"03042071"	"15201270"	1	0	0	0	"15201270"	0	0
"03042073"	"15201270"	1	0	0	0	"15201270"	0	0
"03042075"	"15201270"	1	0	0	0	"15201270"	0	0
"03042079"	"15201270"	1	0	0	0	"15201270"	0	0
"03042081"	"15201270"	1	0	0	0	"15201270"	0	0
"03042083"	"15201270"	1	0	0	0	"15201270"	0	0
"03042085"	"15201270"	1	0	0	0	"15201270"	0	0
"03042087"	"15201270"	1	0	0	0	"15201270"	0	0
"03042088"	"15201270"	1	0	0	0	"15201270"	0	0
"03042091"	"15201270"	1	0	0	0	"15201270"	0	0
"03042095"	"15201270"	1	0	0	0	"15201270"	0	0
"03049005"	"15201290"	1	0	0	0	"15201290"	0	0
"03049010"	"15201290"	1	0	0	0	"15201290"	0	0
"03049022"	"15201290"	1	0	0	0	"15201290"	0	0
"03049031"	"15201290"	1	0	0	0	"15201290"	0	0
"03049035"	"15201290"	1	0	0	0	"15201290"	0	0
"03049038"	"15201290"	1	0	0	0	"15201290"	0	0
"03049039"	"15201290"	1	0	0	0	"15201290"	0	0
"03049041"	"15201290"	1	0	0	0	"15201290"	0	0
"03049045"	"15201290"	1	0	0	0	"15201290"	0	0
"03049047"	"15201290"	1	0	0	0	"15201290"	0	0
"03049049"	"15201290"	1	0	0	0	"15201290"	0	0
"03049051"	"15201290"	1	0	0	0	"15201290"	0	0
"03049055"	"15201290"	1	0	0	0	"15201290"	0	0
"03049057"	"15201290"	1	0	0	0	"15201290"	0	0
"03049059"	"15201290"	1	0	0	0	"15201290"	0	0
"03049061"	"15201290"	1	0	0	0	"15201290"	0	0
"03049065"	"15201290"	1	0	0	0	"15201290"	0	0
"03049097"	"15201290"	1	0	0	0	"15201290"	0	0
"03051000"	"15201310"	1	0	0	0	"15201310"	0	0
"03052000"	"15201310"	1	0	0	0	"15201310"	0	0
"03053011"	"15201330"	1	0	0	0	"15201330"	0	0
"03053019"	"15201330"	1	0	0	0	"15201330"	0	0
"03053030"	"15201330"	1	0	0	0	"15201330"	0	0
"03053050"	"15201330"	1	0	0	0	"15201330"	0	0
"03053090"	"15201330"	1	0	0	0	"15201330"	0	0
"03054100"	"15201353"	0	0	0	1	"15201353"	0	0
"03054200"	"15201355"	0	0	0	1	"15201355"	0	0
"03054910"	"15201359"	1	0	0	0	"15201359"	0	0
"03054920"	"15201359"	1	0	0	0	"15201359"	0	0
"03054930"	"15201359"	1	0	0	0	"15201359"	0	0
"03054945"	"15201359"	1	0	0	0	"15201359"	0	0
"03054950"	"15201359"	1	0	0	0	"15201359"	0	0
"03054980"	"15201359"	1	0	0	0	"15201359"	0	0
"03055110"	"15201370"	1	0	0	0	"15201370"	0	0
"03055190"	"15201370"	1	0	0	0	"15201370"	0	0
"03055911"	"15201370"	1	0	0	0	"15201370"	0	0
"03055919"	"15201370"	1	0	0	0	"15201370"	0	0
"03055930"	"15201370"	1	0	0	0	"15201370"	0	0
"03055950"	"15201370"	1	0	0	0	"15201370"	0	0
"03055960"	"15201370"	1	0	0	0	"15201370"	0	0
"03055970"	"15201370"	1	0	0	0	"15201370"	0	0
"03055990"	"15201370"	1	0	0	0	"15201370"	0	0
"03056100"	"15201370"	1	0	0	0	"15201370"	0	0
"03056200"	"15201370"	1	0	0	0	"15201370"	0	0
"03056300"	"15201370"	1	0	0	0	"15201370"	0	0
"03056910"	"15201370"	1	0	0	0	"15201370"	0	0
"03056920"	"15201370"	1	0	0	0	"15201370"	0	0
"03056930"	"15201370"	1	0	0	0	"15201370"	0	0
"03056950"	"15201370"	1	0	0	0	"15201370"	0	0
"03056990"	"15201370"	1	0	0	0	"15201370"	0	0
"03061110"	"15201530"	1	0	0	0	"15201530"	0	0
"03061190"	"15201530"	1	0	0	0	"15201530"	0	0
"03061210"	"15201530"	1	0	0	0	"15201530"	0	0
"03061290"	"15201530"	1	0	0	0	"15201530"	0	0
"03061310"	"15201530"	1	0	0	0	"15201530"	0	0
"03061330"	"15201530"	1	0	0	0	"15201530"	0	0
"03061340"	"15201530"	1	0	0	0	"15201530"	0	0
"03061350"	"15201530"	1	0	0	0	"15201530"	0	0
"03061380"	"15201530"	1	0	0	0	"15201530"	0	0
"03061410"	"15201530"	1	0	0	0	"15201530"	0	0
"03061430"	"15201530"	1	0	0	0	"15201530"	0	0
"03061490"	"15201530"	1	0	0	0	"15201530"	0	0
"03061910"	"15201530"	1	0	0	0	"15201530"	0	0
"03061930"	"15201530"	1	0	0	0	"15201530"	0	0
"03061990"	"15201530"	1	0	0	0	"15201530"	0	0
"03072910"	"15201553"	1	0	0	0	"15201553"	0	0
"03072990"	"15201553"	1	0	0	0	"15201553"	0	0
"03073910"	"15201553"	1	0	0	0	"15201553"	0	0
"03073990"	"15201553"	1	0	0	0	"15201553"	0	0
"03074901"	"15201559"	1	0	0	0	"15201559"	0	0
"03074911"	"15201559"	1	0	0	0	"15201559"	0	0
"03074918"	"15201559"	1	0	0	0	"15201559"	0	0
"03074931"	"15201559"	1	0	0	0	"15201559"	0	0
"03074933"	"15201559"	1	0	0	0	"15201559"	0	0
"03074935"	"15201559"	1	0	0	0	"15201559"	0	0
"03074938"	"15201559"	1	0	0	0	"15201559"	0	0
"03074951"	"15201559"	1	0	0	0	"15201559"	0	0
"03074959"	"15201559"	1	0	0	0	"15201559"	0	0
"03074971"	"15201559"	1	0	0	0	"15201559"	0	0
"03074991"	"15201559"	1	0	0	0	"15201559"	0	0
"03074999"	"15201559"	1	0	0	0	"15201559"	0	0
"03075910"	"15201559"	1	0	0	0	"15201559"	0	0
"03075990"	"15201559"	1	0	0	0	"15201559"	0	0
"03079911"	"15201559"	1	0	0	0	"15201559"	0	0
"03079913"	"15201559"	1	0	0	0	"15201559"	0	0
"03079915"	"15201559"	1	0	0	0	"15201559"	0	0
"03079918"	"15201559"	1	0	0	0	"15201559"	0	0
"03079990"	"15201559"	1	0	0	0	"15201559"	0	0
"04011010"	"15511130"	1	0	0	0	"15511130"	0	0
"04011090"	"15511130"	1	0	0	0	"15511130"	0	0
"04012011"	"15511140"	1	0	0	0	"15511140"	0	0
"04012019"	"15511140"	1	0	0	0	"15511140"	0	0
"04012091"	"15511160"	1	0	0	0	"15511160"	0	0
"04012099"	"15511160"	1	0	0	0	"15511160"	0	0
"04013011"	"15511200"	1	0	0	0	"15511200"	0	0
"04013019"	"15511200"	1	0	0	0	"15511200"	0	0
"04013031"	"15511200"	1	0	0	0	"15511200"	0	0
"04013039"	"15511200"	1	0	0	0	"15511200"	0	0
"04013091"	"15511200"	1	0	0	0	"15511200"	0	0
"04013099"	"15511200"	1	0	0	0	"15511200"	0	0
"04021011"	"15512030"	1	0	0	0	"15512030"	0	0
"04021019"	"15512030"	1	0	0	0	"15512030"	0	0
"04021091"	"15512030"	1	0	0	0	"15512030"	0	0
"04021099"	"15512030"	1	0	0	0	"15512030"	0	0
"04022111"	"15512060"	1	0	0	0	"15512060"	0	0
"04022117"	"15512060"	1	0	0	0	"15512060"	0	0
"04022119"	"15512060"	1	0	0	0	"15512060"	0	0
"04022191"	"15512060"	1	0	0	0	"15512060"	0	0
"04022199"	"15512060"	1	0	0	0	"15512060"	0	0
"04022911"	"15512060"	1	0	0	0	"15512060"	0	0
"04022915"	"15512060"	1	0	0	0	"15512060"	0	0
"04022919"	"15512060"	1	0	0	0	"15512060"	0	0
"04022991"	"15512060"	1	0	0	0	"15512060"	0	0
"04022999"	"15512060"	1	0	0	0	"15512060"	0	0
"04029111"	"15515104"	1	0	0	0	"15515104"	0	0
"04029119"	"15515104"	1	0	0	0	"15515104"	0	0
"04029131"	"15515104"	1	0	0	0	"15515104"	0	0
"04029139"	"15515104"	1	0	0	0	"15515104"	0	0
"04029151"	"15515104"	1	0	0	0	"15515104"	0	0
"04029159"	"15515104"	1	0	0	0	"15515104"	0	0
"04029191"	"15515104"	1	0	0	0	"15515104"	0	0
"04029199"	"15515104"	1	0	0	0	"15515104"	0	0
"04029911"	"15515108"	1	0	0	0	"15515108"	0	0
"04029919"	"15515108"	1	0	0	0	"15515108"	0	0
"04029931"	"15515108"	1	0	0	0	"15515108"	0	0
"04029939"	"15515108"	1	0	0	0	"15515108"	0	0
"04029991"	"15515108"	1	0	0	0	"15515108"	0	0
"04029999"	"15515108"	1	0	0	0	"15515108"	0	0
"04031011"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031013"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031019"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031031"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031033"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031039"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031051"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031053"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031059"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04031091"	"15515245"	1	0	0	0	"15515245"	0	0
"04031093"	"15515245"	1	0	0	0	"15515245"	0	0
"04031099"	"15515245"	1	0	0	0	"15515245"	0	0
"04039011"	"15515263"	0	0	0	1	"15515263"	0	0
"04039013"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039019"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039031"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039033"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039039"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039051"	"15515265"	0	0	0	1	"15515265"	0	0
"04039053"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039059"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039061"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039063"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039069"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039071"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039073"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039079"	"155152Z1"	1	0	0	0	"155152Z1"	0	0
"04039091"	"15515245"	1	0	0	0	"15515245"	0	0
"04039093"	"15515245"	1	0	0	0	"15515245"	0	0
"04039099"	"15515245"	1	0	0	0	"15515245"	0	0
"04041002"	"15515533"	1	0	0	0	"15515533"	0	0
"04041004"	"15515533"	1	0	0	0	"15515533"	0	0
"04041006"	"15515533"	1	0	0	0	"15515533"	0	0
"04041012"	"15515533"	1	0	0	0	"15515533"	0	0
"04041014"	"15515533"	1	0	0	0	"15515533"	0	0
"04041016"	"15515533"	1	0	0	0	"15515533"	0	0
"04041026"	"15515533"	1	0	0	0	"15515533"	0	0
"04041028"	"15515533"	1	0	0	0	"15515533"	0	0
"04041032"	"15515533"	1	0	0	0	"15515533"	0	0
"04041034"	"15515533"	1	0	0	0	"15515533"	0	0
"04041036"	"15515533"	1	0	0	0	"15515533"	0	0
"04041038"	"15515533"	1	0	0	0	"15515533"	0	0
"04041048"	"15515540"	1	0	0	0	"15515540"	0	0
"04041052"	"15515540"	1	0	0	0	"15515540"	0	0
"04041054"	"15515540"	1	0	0	0	"15515540"	0	0
"04041056"	"15515540"	1	0	0	0	"15515540"	0	0
"04041058"	"15515540"	1	0	0	0	"15515540"	0	0
"04041062"	"15515540"	1	0	0	0	"15515540"	0	0
"04041072"	"15515540"	1	0	0	0	"15515540"	0	0
"04041074"	"15515540"	1	0	0	0	"15515540"	0	0
"04041076"	"15515540"	1	0	0	0	"15515540"	0	0
"04041078"	"15515540"	1	0	0	0	"15515540"	0	0
"04041082"	"15515540"	1	0	0	0	"15515540"	0	0
"04041084"	"15515540"	1	0	0	0	"15515540"	0	0
"04049021"	"15515590"	1	0	0	0	"15515590"	0	0
"04049023"	"15515590"	1	0	0	0	"15515590"	0	0
"04049029"	"15515590"	1	0	0	0	"15515590"	0	0
"04049081"	"15515590"	1	0	0	0	"15515590"	0	0
"04049083"	"15515590"	1	0	0	0	"15515590"	0	0
"04049089"	"15515590"	1	0	0	0	"15515590"	0	0
"04051011"	"15513030"	1	0	0	0	"15513030"	0	0
"04051019"	"15513030"	1	0	0	0	"15513030"	0	0
"04051030"	"15513030"	1	0	0	0	"15513030"	0	0
"04051050"	"15513030"	1	0	0	0	"15513030"	0	0
"04051090"	"15513050"	1	0	0	0	"15513050"	0	0
"04052010"	"15513070"	1	0	0	0	"15513070"	0	0
"04052030"	"15513070"	1	0	0	0	"15513070"	0	0
"04052090"	"15513070"	1	0	0	0	"15513070"	0	0
"04059010"	"15513050"	1	0	0	0	"15513050"	0	0
"04059090"	"15513050"	1	0	0	0	"15513050"	0	0
"04061020"	"15514030"	1	0	0	0	"15514030"	0	0
"04061080"	"15514030"	1	0	0	0	"15514030"	0	0
"04062010"	"15514050"	1	0	0	0	"15514050"	0	0
"04062090"	"15514050"	1	0	0	0	"15514050"	0	0
"04063010"	"15514070"	1	0	0	0	"15514070"	0	0
"04063031"	"15514070"	1	0	0	0	"15514070"	0	0
"04063039"	"15514070"	1	0	0	0	"15514070"	0	0
"04063090"	"15514070"	1	0	0	0	"15514070"	0	0
"04064010"	"15514050"	1	0	0	0	"15514050"	0	0
"04064050"	"15514050"	1	0	0	0	"15514050"	0	0
"04064090"	"15514050"	1	0	0	0	"15514050"	0	0
"04069001"	"15514050"	1	0	0	0	"15514050"	0	0
"04069002"	"15514050"	1	0	0	0	"15514050"	0	0
"04069003"	"15514050"	1	0	0	0	"15514050"	0	0
"04069004"	"15514050"	1	0	0	0	"15514050"	0	0
"04069005"	"15514050"	1	0	0	0	"15514050"	0	0
"04069006"	"15514050"	1	0	0	0	"15514050"	0	0
"04069013"	"15514050"	1	0	0	0	"15514050"	0	0
"04069015"	"15514050"	1	0	0	0	"15514050"	0	0
"04069017"	"15514050"	1	0	0	0	"15514050"	0	0
"04069018"	"15514050"	1	0	0	0	"15514050"	0	0
"04069019"	"15514050"	1	0	0	0	"15514050"	0	0
"04069021"	"15514050"	1	0	0	0	"15514050"	0	0
"04069023"	"15514050"	1	0	0	0	"15514050"	0	0
"04069025"	"15514050"	1	0	0	0	"15514050"	0	0
"04069027"	"15514050"	1	0	0	0	"15514050"	0	0
"04069029"	"15514050"	1	0	0	0	"15514050"	0	0
"04069031"	"15514050"	1	0	0	0	"15514050"	0	0
"04069033"	"15514050"	1	0	0	0	"15514050"	0	0
"04069035"	"15514050"	1	0	0	0	"15514050"	0	0
